SiteCode,Network,ParkCode,ShortName,LongName,SiteName,Lat,Long,Type,CharacteristicName,DataName,Units,DisplayName,DataType,LowerPoint,UpperPoint,LowerDescription,UpperDescription,AssessmentDetails,Category,CategoryDisplay
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,NO2.NO3.mgL,NO2,NO3,Nitrate + Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrate + Nitrite
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,TotDissN.mgL,TotDissN,mgL,Total Dissolved Nitrogen,numeric,0,100,testing,testing2,testing3,TotDissN,Total Dissolved Nitrogen
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,PO4.ugL,PO4,ugL,Phosphate,numeric,0,100,testing,testing2,testing3,PO4,Phosphate
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,DOC.mgL,DOC,mgL,Dissolved Organic Carbon,numeric,0,100,testing,testing2,testing3,DOC,Dissolved Organic Carbon
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,NH3.mgL,NH3,mgL,Ammonia,numeric,0,100,testing,testing2,testing3,NH3,Ammonia
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,NH4.mgL,NH4,mgL,Ammonium,numeric,0,100,testing,testing2,testing3,NH4,Ammonium
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,Temp.C,Temp,C,Water Temperature,numeric,0,100,testing,testing2,testing3,Temp,Water Temperature
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,Discharge.cfs,Discharge,cfs,Discharge,numeric,0,100,testing,testing2,testing3,Discharge,Discharge
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,Turbidity.NTU,Turbidity,NTU,Turbidity,numeric,0,100,testing,testing2,testing3,Turbidity,Turbidity
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,TN.mgL,TN,mgL,Total Nitrogen,numeric,0,100,testing,testing2,testing3,TN,Total Nitrogen
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,DOsat.pct,DOsat,pct,Dissolved Oxygen (percent),numeric,0,100,testing,testing2,testing3,DOsat,Dissolved Oxygen (percent)
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,TotDissP.ugL,TotDissP,ugL,Total Dissolved Phosphorus,numeric,0,100,testing,testing2,testing3,TotDissP,Total Dissolved Phosphorus
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,TP.ugL,TP,ugL,Total Phosphorus,numeric,0,100,testing,testing2,testing3,TP,Total Phosphorus
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,BP.mmHg,BP,mmHg,Air Pressure,numeric,0,100,testing,testing2,testing3,BP,Air Pressure
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,SpCond.uScm,SpCond,uScm,Specific Conductance,numeric,0,100,testing,testing2,testing3,SpCond,Specific Conductance
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,DO.mgL,DO,mgL,Dissolved Oxygen,numeric,0,100,testing,testing2,testing3,DO,Dissolved Oxygen
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,ANC.ueqL,ANC,ueqL,Acid Neutralizing Capacity,numeric,0,100,testing,testing2,testing3,ANC,Acid Neutralizing Capacity
NETN_ROVA_SA00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower FDR Brook,41.7642,-73.93975,Stream,pH,pH,NA,pH,numeric,0,100,testing,testing2,testing3,pH,pH
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,Turbidity.NTU,Turbidity,NTU,Turbidity,numeric,0,100,testing,testing2,testing3,Turbidity,Turbidity
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,Discharge.cfs,Discharge,cfs,Discharge,numeric,0,100,testing,testing2,testing3,Discharge,Discharge
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,DOC.mgL,DOC,mgL,Dissolved Organic Carbon,numeric,0,100,testing,testing2,testing3,DOC,Dissolved Organic Carbon
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,PO4.ugL,PO4,ugL,Phosphate,numeric,0,100,testing,testing2,testing3,PO4,Phosphate
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,NH4.mgL,NH4,mgL,Ammonium,numeric,0,100,testing,testing2,testing3,NH4,Ammonium
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,NO2.mgL,NO2,mgL,Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrite
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,NO2.NO3.mgL,NO2,NO3,Nitrate + Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrate + Nitrite
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,NO3.ueqL,NO3,ueqL,Nitrate,numeric,0,100,testing,testing2,testing3,NO3,Nitrate
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,TotDissP.ugL,TotDissP,ugL,Total Dissolved Phosphorus,numeric,0,100,testing,testing2,testing3,TotDissP,Total Dissolved Phosphorus
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,SO4.ueqL,SO4,ueqL,Sulfate,numeric,0,100,testing,testing2,testing3,SO4,Sulfate
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,TN.mgL,TN,mgL,Total Nitrogen,numeric,0,100,testing,testing2,testing3,TN,Total Nitrogen
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,TotDissN.mgL,TotDissN,mgL,Total Dissolved Nitrogen,numeric,0,100,testing,testing2,testing3,TotDissN,Total Dissolved Nitrogen
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,DO.mgL,DO,mgL,Dissolved Oxygen,numeric,0,100,testing,testing2,testing3,DO,Dissolved Oxygen
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,TP.ugL,TP,ugL,Total Phosphorus,numeric,0,100,testing,testing2,testing3,TP,Total Phosphorus
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,BP.mmHg,BP,mmHg,Air Pressure,numeric,0,100,testing,testing2,testing3,BP,Air Pressure
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,DOsat.pct,DOsat,pct,Dissolved Oxygen (percent),numeric,0,100,testing,testing2,testing3,DOsat,Dissolved Oxygen (percent)
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,ANC.ueqL,ANC,ueqL,Acid Neutralizing Capacity,numeric,0,100,testing,testing2,testing3,ANC,Acid Neutralizing Capacity
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,pH,pH,NA,pH,numeric,0,100,testing,testing2,testing3,pH,pH
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,SpCond.uScm,SpCond,uScm,Specific Conductance,numeric,0,100,testing,testing2,testing3,SpCond,Specific Conductance
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,Temp.C,Temp,C,Water Temperature,numeric,0,100,testing,testing2,testing3,Temp,Water Temperature
NETN_ROVA_SB00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper FDR Brook,41.77,-73.9383,Stream,NH3.mgL,NH3,mgL,Ammonia,numeric,0,100,testing,testing2,testing3,NH3,Ammonia
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,PO4.ugL,PO4,ugL,Phosphate,numeric,0,100,testing,testing2,testing3,PO4,Phosphate
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,NH4.mgL,NH4,mgL,Ammonium,numeric,0,100,testing,testing2,testing3,NH4,Ammonium
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,NO2.mgL,NO2,mgL,Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrite
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,NO2.NO3.mgL,NO2,NO3,Nitrate + Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrate + Nitrite
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,NO3.ueqL,NO3,ueqL,Nitrate,numeric,0,100,testing,testing2,testing3,NO3,Nitrate
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,Turbidity.NTU,Turbidity,NTU,Turbidity,numeric,0,100,testing,testing2,testing3,Turbidity,Turbidity
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,SO4.ueqL,SO4,ueqL,Sulfate,numeric,0,100,testing,testing2,testing3,SO4,Sulfate
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,TN.mgL,TN,mgL,Total Nitrogen,numeric,0,100,testing,testing2,testing3,TN,Total Nitrogen
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,TotDissN.mgL,TotDissN,mgL,Total Dissolved Nitrogen,numeric,0,100,testing,testing2,testing3,TotDissN,Total Dissolved Nitrogen
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,TotDissP.ugL,TotDissP,ugL,Total Dissolved Phosphorus,numeric,0,100,testing,testing2,testing3,TotDissP,Total Dissolved Phosphorus
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,TP.ugL,TP,ugL,Total Phosphorus,numeric,0,100,testing,testing2,testing3,TP,Total Phosphorus
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,BP.mmHg,BP,mmHg,Air Pressure,numeric,0,100,testing,testing2,testing3,BP,Air Pressure
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,ANC.ueqL,ANC,ueqL,Acid Neutralizing Capacity,numeric,0,100,testing,testing2,testing3,ANC,Acid Neutralizing Capacity
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,DOC.mgL,DOC,mgL,Dissolved Organic Carbon,numeric,0,100,testing,testing2,testing3,DOC,Dissolved Organic Carbon
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,NH3.mgL,NH3,mgL,Ammonia,numeric,0,100,testing,testing2,testing3,NH3,Ammonia
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,pH,pH,NA,pH,numeric,0,100,testing,testing2,testing3,pH,pH
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,SpCond.uScm,SpCond,uScm,Specific Conductance,numeric,0,100,testing,testing2,testing3,SpCond,Specific Conductance
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,Temp.C,Temp,C,Water Temperature,numeric,0,100,testing,testing2,testing3,Temp,Water Temperature
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,Discharge.cfs,Discharge,cfs,Discharge,numeric,0,100,testing,testing2,testing3,Discharge,Discharge
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,DO.mgL,DO,mgL,Dissolved Oxygen,numeric,0,100,testing,testing2,testing3,DO,Dissolved Oxygen
NETN_ROVA_SC00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Upper Crum Elbow Creek,41.7955,-73.9391,Stream,DOsat.pct,DOsat,pct,Dissolved Oxygen (percent),numeric,0,100,testing,testing2,testing3,DOsat,Dissolved Oxygen (percent)
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,SpCond.uScm,SpCond,uScm,Specific Conductance,numeric,0,100,testing,testing2,testing3,SpCond,Specific Conductance
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,Temp.C,Temp,C,Water Temperature,numeric,0,100,testing,testing2,testing3,Temp,Water Temperature
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,TotDissP.ugL,TotDissP,ugL,Total Dissolved Phosphorus,numeric,0,100,testing,testing2,testing3,TotDissP,Total Dissolved Phosphorus
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,TP.ugL,TP,ugL,Total Phosphorus,numeric,0,100,testing,testing2,testing3,TP,Total Phosphorus
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,ANC.ueqL,ANC,ueqL,Acid Neutralizing Capacity,numeric,0,100,testing,testing2,testing3,ANC,Acid Neutralizing Capacity
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,DOC.mgL,DOC,mgL,Dissolved Organic Carbon,numeric,0,100,testing,testing2,testing3,DOC,Dissolved Organic Carbon
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,NH3.mgL,NH3,mgL,Ammonia,numeric,0,100,testing,testing2,testing3,NH3,Ammonia
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,NH4.mgL,NH4,mgL,Ammonium,numeric,0,100,testing,testing2,testing3,NH4,Ammonium
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,NO2.mgL,NO2,mgL,Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrite
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,Discharge.cfs,Discharge,cfs,Discharge,numeric,0,100,testing,testing2,testing3,Discharge,Discharge
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,Turbidity.NTU,Turbidity,NTU,Turbidity,numeric,0,100,testing,testing2,testing3,Turbidity,Turbidity
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,PO4.ugL,PO4,ugL,Phosphate,numeric,0,100,testing,testing2,testing3,PO4,Phosphate
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,SO4.ueqL,SO4,ueqL,Sulfate,numeric,0,100,testing,testing2,testing3,SO4,Sulfate
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,TN.mgL,TN,mgL,Total Nitrogen,numeric,0,100,testing,testing2,testing3,TN,Total Nitrogen
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,TotDissN.mgL,TotDissN,mgL,Total Dissolved Nitrogen,numeric,0,100,testing,testing2,testing3,TotDissN,Total Dissolved Nitrogen
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,DO.mgL,DO,mgL,Dissolved Oxygen,numeric,0,100,testing,testing2,testing3,DO,Dissolved Oxygen
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,pH,pH,NA,pH,numeric,0,100,testing,testing2,testing3,pH,pH
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,BP.mmHg,BP,mmHg,Air Pressure,numeric,0,100,testing,testing2,testing3,BP,Air Pressure
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,DOsat.pct,DOsat,pct,Dissolved Oxygen (percent),numeric,0,100,testing,testing2,testing3,DOsat,Dissolved Oxygen (percent)
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,NO3.ueqL,NO3,ueqL,Nitrate,numeric,0,100,testing,testing2,testing3,NO3,Nitrate
NETN_ROVA_SD00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Lower Crum Elbow Creek,41.7888333,-73.9455833,Stream,NO2.NO3.mgL,NO2,NO3,Nitrate + Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrate + Nitrite
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,NO3.ueqL,NO3,ueqL,Nitrate,numeric,0,100,testing,testing2,testing3,NO3,Nitrate
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,TotDissP.ugL,TotDissP,ugL,Total Dissolved Phosphorus,numeric,0,100,testing,testing2,testing3,TotDissP,Total Dissolved Phosphorus
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,NO2.NO3.mgL,NO2,NO3,Nitrate + Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrate + Nitrite
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,ANC.ueqL,ANC,ueqL,Acid Neutralizing Capacity,numeric,0,100,testing,testing2,testing3,ANC,Acid Neutralizing Capacity
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,DOC.mgL,DOC,mgL,Dissolved Organic Carbon,numeric,0,100,testing,testing2,testing3,DOC,Dissolved Organic Carbon
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,NH3.mgL,NH3,mgL,Ammonia,numeric,0,100,testing,testing2,testing3,NH3,Ammonia
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,NO2.mgL,NO2,mgL,Nitrite,numeric,0,100,testing,testing2,testing3,NO2,Nitrite
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,Temp.C,Temp,C,Water Temperature,numeric,0,100,testing,testing2,testing3,Temp,Water Temperature
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,Discharge.cfs,Discharge,cfs,Discharge,numeric,0,100,testing,testing2,testing3,Discharge,Discharge
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,PO4.ugL,PO4,ugL,Phosphate,numeric,0,100,testing,testing2,testing3,PO4,Phosphate
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,SO4.ueqL,SO4,ueqL,Sulfate,numeric,0,100,testing,testing2,testing3,SO4,Sulfate
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,TN.mgL,TN,mgL,Total Nitrogen,numeric,0,100,testing,testing2,testing3,TN,Total Nitrogen
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,TotDissN.mgL,TotDissN,mgL,Total Dissolved Nitrogen,numeric,0,100,testing,testing2,testing3,TotDissN,Total Dissolved Nitrogen
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,BP.mmHg,BP,mmHg,Air Pressure,numeric,0,100,testing,testing2,testing3,BP,Air Pressure
NETN_ROVA_SE00,NETN,ROVA,Roosevelt-Vanderbilt,Roosevelt-Vanderbilt National Historic Sites,Maritje Kill (Stream E),41.7628667,-73.9204667,Stream,DOsat.pct,DOsat,pct,Dissolved Oxygen (percent),numeric,0,100,testing,testing2,testing3,DOsat,Dissolved Oxygen (percent)
